month,month_last_day,month_filings,avg_filings,percentage_diff
01/2020,,641,640,1.0015625
01/2021,,320,640,0.5
01/2022,,358,640,0.559375
01/2023,,672,640,1.05
01/2024,,605,640,0.9453125
01/2025,,396,640,0.61875
02/2020,,440,441,0.997732426303855
02/2021,,246,426.5,0.576787807737397
02/2022,,390,426.5,0.914419695193435
02/2023,,416,426.5,0.975381008206331
02/2024,,464,441,1.05215419501134
02/2025,,305,426.5,0.715123094958968
03/2020,,211,566,0.372791519434629
03/2021,,352,566,0.621908127208481
03/2022,,351,566,0.620141342756184
03/2023,,676,566,1.19434628975265
03/2024,,453,566,0.800353356890459
03/2025,,361,566,0.637809187279152
04/2020,,0,440.5,0
04/2021,,236,440.5,0.535754824063564
04/2022,,335,440.5,0.76049943246311
04/2023,,401,440.5,0.910329171396141
04/2024,,478,440.5,1.08513053348468
04/2025,,360,440.5,0.817253121452895
05/2020,,0,541.5,0
05/2021,,306,541.5,0.565096952908587
05/2022,,360,541.5,0.664819944598338
05/2023,,589,541.5,1.08771929824561
05/2024,,491,541.5,0.9067405355494
05/2025,,5,541.5,0.00923361034164358
06/2020,,341,497,0.686116700201207
06/2021,,375,497,0.754527162977867
06/2022,,436,497,0.877263581488934
06/2023,,542,497,1.09054325955734
06/2024,,448,497,0.901408450704225
06/2025,,343,497,0.690140845070423
07/2020,,302,534,0.565543071161049
07/2021,,326,534,0.610486891385768
07/2022,,381,534,0.713483146067416
07/2023,,506,534,0.947565543071161
07/2024,,559,534,1.04681647940075
07/2025,,480,534,0.898876404494382
08/2020,,336,554.5,0.60595130748422
08/2021,,317,554.5,0.571686203787196
08/2022,,594,554.5,1.0712353471596
08/2023,,633,554.5,1.14156898106402
08/2024,,474,554.5,0.854824165915239
08/2025,,441,554.5,0.795311091073039
09/2020,,345,582.5,0.592274678111588
09/2021,,423,582.5,0.72618025751073
09/2022,,490,582.5,0.841201716738197
09/2023,,597,582.5,1.02489270386266
09/2024,,562,582.5,0.96480686695279
09/2025,,543,582.5,0.932188841201717
10/2020,,327,474,0.689873417721519
10/2021,,356,474,0.751054852320675
10/2022,,571,474,1.20464135021097
10/2023,,692,474,1.45991561181435
10/2024,,253,474,0.533755274261603
10/2025,,524,474,1.10548523206751
11/2020,,383,356,1.07584269662921
11/2021,,378,356,1.06179775280899
11/2022,,488,356,1.37078651685393
11/2023,,484,356,1.35955056179775
11/2024,,227,356,0.637640449438202
11/2025,,340,356,0.955056179775281
12/2020,,330,382,0.863874345549738
12/2021,,337,382,0.882198952879581
12/2022,,489,382,1.28010471204189
12/2023,,412,382,1.07853403141361
12/2024,,350,382,0.916230366492147
12/2025,,428,382,1.12041884816754
