position,time_period,end_date,xplaintiff,xstreet_clean,filings,top100,lat,lon
15,2025-01-01,2025-12-31,STRATFORD RIDGE,2560 DELK SE RD,275,0.161,33.921426976192,-84.478767701384
16,2025-01-01,2025-12-31,LAUREL HILLS PRE,1955 BELLS FERRY  RD,270,0.161,33.999716985971,-84.550718006003
17,2025-01-01,2025-12-31,DOMINIUM MANAGEMENT LLC AAF PARK AT MOUNT ZION,701 MOUNT ZION  RD,260,0.161,33.572715715361,-84.365003316093
18,2025-01-01,2025-12-31,LEGACY RIDGE,5750 BUFFINGTON  RD,259,0.161,33.598098514414,-84.495793573789
19,2025-01-01,2025-12-31,ASSET PLUS USA LLC A/A/F RESERVE AT PEACHTREE CORNERS,1803 ASHLEY RUN  CT,251,0.161,33.947894337174,-84.261099381049
20,2025-01-01,2025-12-31,BRIDGEWATER APARTMENTS,3721 RIDGE BROOK  TRL,245,0.161,33.951339531668,-84.157724851975
21,2025-01-01,2025-12-31,EASTLAKE GARDENS,3480 ROBINS LANDING  WAY,241,0.161,33.737986778718,-84.275482960174
22,2025-01-01,2025-12-31,RHYTHM RIVERDALE,6711 CHURCH  ST,240,0.161,33.572692882071,-84.417916808472
23,2025-01-01,2025-12-31,THE PARK AT CARRIGAN,1038 S HAIRSTON  RD,239,0.161,33.764992893564,-84.194082107485
24,2025-01-01,2025-12-31,WESTMAR STUDENT LOFTS,800 W MARIETTA NW ST,236,0.161,33.778182865948,-84.412304537563
25,2025-01-01,2025-12-31,THE PARC AT 1875,3007 POPLAR POINTE  DR,235,0.161,33.602017724701,-84.452686032491
26,2025-01-01,2025-12-31,PARC @ 980,980 WALTHER  BLVD,234,0.161,33.974545041087,-84.011239942168
27,2025-01-01,2025-12-31,ORCHARD WALK,3800 FLAT SHOALS  PKWY,227,0.161,33.697046420396,-84.26255261724
28,2025-01-01,2025-12-31,THE GRANDSTAND,815 WINDCLIFF SE DR,225,0.161,33.9165527265,-84.483423974111
29,2025-01-01,2025-12-31,CONTINENTAL REALTY CORPORATION A/A/F MILLWORKS APARTMENTS,1888 EMERY NW ST,223,0.161,33.80653201314,-84.414411999478
30,2025-01-01,2025-12-31,RIVER VALLEY COMMUNITIES,5 IVY  LN,222,0.161,33.536454352334,-84.425382150535
31,2025-01-01,2025-12-31,RETREAT AT STONECREST,521 AMANDA  DR,219,0.161,33.70239340407,-84.10960526397
32,2025-01-01,2025-12-31,GATEWAY MANAGEMENT COMPANY LLC A/A/F HERITAGE TOWNHOMES,6554 CHUPP  RD,218,0.161,33.706584020381,-84.124235037772
33,2025-01-01,2025-12-31,ELUL LLC,97 TREVITT  DR,218,0.161,33.81473341203,-84.190498843878
34,2025-01-01,2025-12-31,THE BROOKE,2500 SHALLOWFORD NE RD,216,0.161,33.860771895321,-84.287633786112
35,2025-01-01,2025-12-31,ASSET PLUS USA LLC A/A/F WOOD TERRACE,532 WOOD TERRACE  WAY,214,0.161,33.901479991107,-84.232734583427
36,2025-01-01,2025-12-31,EASTERN PROPERTY MANAGEMENT LLC,5758 HIGHWAY 85,214,0.161,33.59776302874,-84.403046893144
37,2025-01-01,2025-12-31,EVERGREEN PARK OWNER GA LLC EVERGREEN PARK,1412 HARBOR LINKS  CT,213,0.161,33.55651234024,-84.601180167925
38,2025-01-01,2025-12-31,ANTHOS AT PINEWOOD MANOR,1006 SUMMERCOURT  DR,212,0.161,33.565630541912,-84.375607894908
39,2025-01-01,2025-12-31,FOUR POINTS PROPERTIES INC - GA A/A/F WELLINGTON POINT,532 MANER SE TER,212,0.161,33.828132801058,-84.483736882815
40,2025-01-01,2025-12-31,PARK VALLEY APARTMENTS,2571 CANDLER  RD,208,0.161,33.714217587241,-84.277170237283
41,2025-01-01,2025-12-31,THE QUARRY ALEXANDER PROPERTIES GROUP INC,204 MEADOWOOD  RDG,208,0.161,33.701149948733,-84.159822503179
42,2025-01-01,2025-12-31,DOMINIUM MANAGEMENT SERVICES A/A/F GROVES OF LAWRENCEVILLE,850 HILLCREST GREEN  DR,205,0.161,33.97154519985,-84.000511022285
43,2025-01-01,2025-12-31,10 PERIMETER PARK,10 PERIMETER PARK  DR,204,0.161,33.918090199082,-84.294517424095
44,2025-01-01,2025-12-31,POINTE GRAND SOUTHLAKE,7147 MOUNT ZION  CIR,201,0.161,33.561291649733,-84.333412639952
45,2025-01-01,2025-12-31,PEAK LIVING LLC AAF MORROWOOD TOWNHOMES,5915 TRAMMELL  RD,201,0.161,33.593164004196,-84.323719974758
46,2025-01-01,2025-12-31,WESLEY PROVIDENCE WESLEY APARTMENTS LLC,9203 WESLEY PROVIDENCE  PKWY,201,0.161,33.694134059033,-84.105843047873
47,2025-01-01,2025-12-31,THE RESERVE AT BOLTON ROAD LP THE RESERVE AT BOLTON ROAD,1070 BOLTON NW RD,199,0.161,33.785121950221,-84.497856695437
48,2025-01-01,2025-12-31,WILHOIT PROPERTIES INC,3297 MOUNT ZION  RD,198,0.161,33.551360980399,-84.283392040191
49,2025-01-01,2025-12-31,CAMERON RUN,3225 MATADOR  CT,196,0.161,33.634633092971,-84.49439547234
50,2025-01-01,2025-12-31,THE AURORA AT 2700,2700 PARK CROSSING NW WAY,192,0.161,33.897257942658,-84.162581155152
51,2025-01-01,2025-12-31,CAVALIER @ 100,3407 CAVALIER  XING,191,0.161,33.69506799788,-84.174221020273
52,2025-01-01,2025-12-31,VILLAGE ON THE GREEN,3236 VERDANT SW DR,190,0.161,33.683454745302,-84.496540736638
53,2025-01-01,2025-12-31,NISSAN GOLDEN GATE LLC,1075 N HAIRSTON  RD,190,0.161,33.810889135958,-84.191871380523
54,2025-01-01,2025-12-31,MAPLEWOOD POINTE,221 UPPER RIVERDALE  RD,187,0.161,33.580877810521,-84.384994452998
55,2025-01-01,2025-12-31,THE PARK AT STONEHAVEN,10 HIDDEN  CHASE,187,0.161,33.728158955336,-84.186427082953
56,2025-01-01,2025-12-31,CAPELLA,1801 PRESTON LAKE  DR,186,0.161,33.894584995645,-84.207636986025
57,2025-01-01,2025-12-31,EDGEWATER AT SANDY SPRINGS,519 CIMARRON  PKWY,186,0.161,33.96361994276,-84.376520432707
59,2025-01-01,2025-12-31,SHADOW RIDGE APARTMENTS,950 LAKE RIDGE  PKWY,185,0.161,33.541270216713,-84.422210186917
60,2025-01-01,2025-12-31,ELME SANDY SPRINGS,2112 SANDALWOOD  DR,185,0.161,33.997522058896,-84.345648877484
61,2025-01-01,2025-12-31,WESLEY KENSINGTON WESLEY APARTMENTS LLC,7309 KENSINGTON  TRL,185,0.161,33.682109491752,-84.10089738858
62,2025-01-01,2025-12-31,WESTWOOD GLEN,1225 FAIRBURN SW RD,185,0.161,33.720510510598,-84.510354364528
63,2025-01-01,2025-12-31,CARVER REDEVELOPMENT PARTNERSHIP I LP. VILLAGES AT CARVER I,201 MOURY SE AVE,184,0.161,33.712798357466,-84.388159046365
64,2025-01-01,2025-12-31,GLEN HOLLOW,338 GLEN HOLLOW  LN,183,0.161,33.696659176469,-84.267226114994
65,2025-01-01,2025-12-31,HIDDEN LAKE APTS INVESTORS LLC A/A/F THE LAUREL APARTMENTS,4050 MORGAN  RD,181,0.161,33.568726439759,-84.518713385108
66,2025-01-01,2025-12-31,MARBELLA PLACE,611 CAMERON LANDING  DR,179,0.161,33.554934311451,-84.277456898371
67,2025-01-01,2025-12-31,GRADY MULTIFAMILY I ASHLEY AUBURN POINTE I,360 DECATUR SE ST,177,0.161,33.750282653491,-84.377493404028
68,2025-01-01,2025-12-31,GREENHOUSE APARTMENTS,2414 GREENHOUSE PATIO NW DR,177,0.161,34.046295081596,-84.579053206178
69,2025-01-01,2025-12-31,SILVER OAK APARTMENTS LP SILVER OAK APARTMENTS,1281 BROCKETT  RD,176,0.161,33.821547983131,-84.228304999055
70,2025-01-01,2025-12-31,WALDEN BROOK,4007 WALDEN BROOK  DR,175,0.161,33.700618242706,-84.156950024961
71,2025-01-01,2025-12-31,HH DEER CREEK MHP STOCKBRIDGE DEER CREEK MHP,622 SOMERSET  DR,174,0.161,33.564314457385,-84.265976876144
72,2025-01-01,2025-12-31,VERDANT PEACHTREE CREEK,1304 PEACHTREE CREEK  CIR,174,0.161,33.865496564594,-84.286286646634
73,2025-01-01,2025-12-31,SOUTHWOOD VISTA OWNER GA LLC SOUTHWOOD VISTA,4065 SOUTHWOOD SW CIR,174,0.161,33.696396194257,-84.520912461225
74,2025-01-01,2025-12-31,THE HARTLEY,12536 MADISON  DR,173,0.161,33.928889485043,-84.332663633084
75,2025-01-01,2025-12-31,B9 MF ICG3 INVESTORS LLC ASLAN ON THE RIVER,105 RIVERVIEW  PL,172,0.161,33.540331988381,-84.378197651533
76,2025-01-01,2025-12-31,NETHERLEY PARK APARTMENTS,6770 BUFFINGTON  RD,171,0.161,33.568755985968,-84.511696977779
77,2025-01-01,2025-12-31,BRIDGES AT LANDRUM,2944 LANDRUM SW DR,170,0.161,33.70316298851,-84.482240706907
78,2025-01-01,2025-12-31,CANOPY GLEN,1635 PIRKLE  RD,167,0.161,33.910826274152,-84.196037018763
79,2025-01-01,2025-12-31,THE EVERETTE AT EAST COBB,1675 ROSWELL  RD,165,0.161,33.956093999537,-84.505189016697
80,2025-01-01,2025-12-31,FULTON POINTE,4142 OAK TREE  CT,165,0.161,33.642307018695,-84.493419986448
81,2025-01-01,2025-12-31,ROSEMONT CHAMBLEE TITANCORP,3101 FLOWERS S RD,165,0.161,33.869029452963,-84.262235194567
82,2025-01-01,2025-12-31,INDIAN TRAIL TT LLC,1100 INDIAN TRAIL LILBURN  RD,165,0.161,33.913374666084,-84.153677394685
83,2025-01-01,2025-12-31,THE SLATE,1475 SAND BAY SW DR,164,0.161,33.719456067178,-84.569667812702
84,2025-01-01,2025-12-31,THE VILLAGE ON RIVERWALK,1412 RIVER WALK  DR,163,0.161,33.613077394484,-84.437862552906
85,2025-01-01,2025-12-31,LANDINGS PROPERTY HOLDINGS LLC THE PARK AT MORELLA,4300 FLAT SHOALS  RD,163,0.161,33.584613540948,-84.526705613605
86,2025-01-01,2025-12-31,CF MH II SF LLC,750 SIX FLAGS  RD,162,0.161,33.754884988887,-84.579409009115
87,2025-01-01,2025-12-31,THE MARK 7120,7124 SOUTHLAKE  PKWY,162,0.161,33.559316244702,-84.336341528379
88,2025-01-01,2025-12-31,WOODWARD MANAGEMENT PARTNERS,607 LAKESIDE VILLA  DR,161,0.161,33.443546655329,-84.329999780436
89,2025-01-01,2025-12-31,HALSTEN AT VININGS MOUNTAIN,3000 CUMBERLAND CLUB NW DR,160,0.161,33.871832449713,-84.472093017592
90,2025-01-01,2025-12-31,BECKETT MULTIFAMILY PARTNERS LLC ASSET LIVING,810 WINDY HILL SE RD,160,0.161,33.892198877359,-84.529697533944
91,2025-01-01,2025-12-31,5474 OAKLEY INDUSTRIAL BLVD (GA) OWNER LLC PARKE AT OAKLEY,5474 OAKLEY INDUSTRIAL  BLVD,160,0.161,33.541069009128,-84.564664989973
92,2025-01-01,2025-12-31,SEDGEFIELD APARTMENTS,1091 W COMMONS  LN,159,0.161,33.978256009147,-84.529400215675
93,2025-01-01,2025-12-31,KISLEV GOLDEN GATE LLC,4108 BELVEDERE  SQ,159,0.161,33.742429690316,-84.220583673669
94,2025-01-01,2025-12-31,MADISON HEIGHTS APARTMENTS,10911 TARA  BLVD,159,0.161,33.457470714793,-84.33306479097
95,2025-01-01,2025-12-31,THE RESERVE AT RIDGEWOOD PEDCOR HOMES,5306 THE VLY,158,0.161,33.951202739939,-84.371511994103
96,2025-01-01,2025-12-31,ASHFORD AT STONE RIDGE APARTMENTS LP,1048 FLAT SHOALS  RD,158,0.161,33.601857127436,-84.423304863471
97,2025-01-01,2025-12-31,BEACON RIDGE,5401 OLD NATIONAL  HWY,158,0.161,33.609364756201,-84.474833451433
98,2025-01-01,2025-12-31,MONTEREY PROPERTY OWNER MONTEREY VILLAGE,604 MONTEREY  CIR,158,0.161,33.584154967025,-84.382425315856
99,2025-01-01,2025-12-31,ARBORS AT EAST COBB,1805 ROSWELL  RD,156,0.161,33.958571019563,-84.500077983597
100,2025-01-01,2025-12-31,GARDENWOOD RESIDENCES,1907 GARDEN WOOD  CT,156,0.161,33.592350666221,-84.423340151284
