type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,41039000200,White,04/2021,0,0.5,0.25,
Census Tract,41039000200,White,05/2021,0,0.5,1,
Census Tract,41039000200,White,06/2021,1,0,0.75,
Census Tract,41039000200,White,07/2021,0,0,0.5,
Census Tract,41039000200,White,08/2021,3,0.5,0.75,
Census Tract,41039000200,White,09/2021,0,0.5,0.5,
Census Tract,41039000200,White,10/2021,1,0,1,
Census Tract,41039000200,White,11/2021,0,1,0.5,
Census Tract,41039000200,White,12/2021,1,0,0,
Census Tract,41039000200,White,01/2022,0,0,0.25,
Census Tract,41039000200,White,02/2022,1,0,0.75,
Census Tract,41039000200,White,03/2022,2,0,0.5,
Census Tract,41039000200,White,04/2022,0,0.5,0.25,
Census Tract,41039000200,White,05/2022,2,0.5,1,
Census Tract,41039000200,White,06/2022,2,0,0.75,
Census Tract,41039000200,White,07/2022,1,0,0.5,
Census Tract,41039000200,White,08/2022,0,0.5,0.75,
Census Tract,41039000200,White,09/2022,1,0.5,0.5,
Census Tract,41039000200,White,10/2022,1,0,1,
Census Tract,41039000200,White,11/2022,0,1,0.5,
Census Tract,41039000200,White,12/2022,0,0,0,
Census Tract,41039000200,White,01/2023,0,0,0.25,
Census Tract,41039000200,White,02/2023,0,0,0.75,
Census Tract,41039000200,White,03/2023,0,0,0.5,
Census Tract,41039000200,White,04/2023,1,0.5,0.25,
Census Tract,41039000200,White,05/2023,0,0.5,1,
Census Tract,41039000200,White,06/2023,0,0,0.75,
Census Tract,41039000200,White,07/2023,0,0,0.5,
Census Tract,41039000200,White,08/2023,0,0.5,0.75,
Census Tract,41039000200,White,09/2023,1,0.5,0.5,
Census Tract,41039000200,White,10/2023,0,0,1,
Census Tract,41039000200,White,11/2023,0,1,0.5,
Census Tract,41039000200,White,12/2023,0,0,0,
Census Tract,41039000200,White,01/2024,0,0,0.25,
Census Tract,41039000200,White,02/2024,0,0,0.75,
Census Tract,41039000200,White,03/2024,0,0,0.5,
Census Tract,41039000200,White,04/2024,0,0.5,0.25,
Census Tract,41039000200,White,05/2024,1,0.5,1,
Census Tract,41039000200,White,06/2024,0,0,0.75,
Census Tract,41039000200,White,07/2024,0,0,0.5,
Census Tract,41039000200,White,08/2024,1,0.5,0.75,
Census Tract,41039000200,White,09/2024,0,0.5,0.5,
Census Tract,41039000200,White,10/2024,0,0,1,
Census Tract,41039000200,White,11/2024,2,1,0.5,
Census Tract,41039000200,White,12/2024,0,0,0,
Census Tract,41039000200,White,01/2025,1,0,0.25,
Census Tract,41039000200,White,02/2025,0,0,0.75,
Census Tract,41039000200,White,03/2025,0,0,0.5,
Census Tract,41039000200,White,04/2025,1,0.5,0.25,
Census Tract,41039000200,White,05/2025,2,0.5,1,
Census Tract,41039000200,White,06/2025,0,0,0.75,
Census Tract,41039000200,White,07/2025,0,0,0.5,
Census Tract,41039000200,White,08/2025,0,0.5,0.75,
Census Tract,41039000200,White,09/2025,1,0.5,0.5,
Census Tract,41039000200,White,10/2025,0,0,1,
Census Tract,41039000200,White,11/2025,1,1,0.5,
Census Tract,41039000200,White,12/2025,1,0,0,
Census Tract,41039000200,White,01/2026,0,0,0.25,
Census Tract,41039000200,White,02/2026,1,0,0.75,
Census Tract,41039000200,White,03/2026,1,0,0.5,
Census Tract,41039000200,White,04/2026,0,0.5,0.25,
Census Tract,41039000200,White,05/2026,0,0.5,1,
Census Tract,41039000200,White,06/2026,0,0,0.25,2026-06-06
Census Tract,41039000300,White,01/2020,0,0.5,0,
Census Tract,41039000300,White,02/2020,0,0.5,0,
Census Tract,41039000300,White,03/2020,1,0,0.25,
Census Tract,41039000300,White,04/2020,0,0.5,0.5,
Census Tract,41039000300,White,05/2020,0,0,0.25,
Census Tract,41039000300,White,06/2020,0,0,0,
Census Tract,41039000300,White,07/2020,0,1,0.75,
Census Tract,41039000300,White,08/2020,0,0.5,0,
Census Tract,41039000300,White,09/2020,0,0,1,
Census Tract,41039000300,White,10/2020,0,0.5,0,
Census Tract,41039000300,White,11/2020,0,0,0.25,
Census Tract,41039000300,White,12/2020,0,0.5,0,
Census Tract,41039000300,White,01/2021,0,0.5,0,
Census Tract,41039000300,White,02/2021,0,0.5,0,
Census Tract,41039000300,White,03/2021,2,0,0.25,
Census Tract,41039000300,White,04/2021,0,0.5,0.5,
Census Tract,41039000300,White,05/2021,0,0,0.25,
Census Tract,41039000300,White,06/2021,0,0,0,
Census Tract,41039000300,White,07/2021,0,1,0.75,
Census Tract,41039000300,White,08/2021,0,0.5,0,
Census Tract,41039000300,White,09/2021,0,0,1,
Census Tract,41039000300,White,10/2021,0,0.5,0,
Census Tract,41039000300,White,11/2021,0,0,0.25,
Census Tract,41039000300,White,12/2021,0,0.5,0,
Census Tract,41039000300,White,01/2022,0,0.5,0,
Census Tract,41039000300,White,02/2022,0,0.5,0,
Census Tract,41039000300,White,03/2022,0,0,0.25,
Census Tract,41039000300,White,04/2022,0,0.5,0.5,
Census Tract,41039000300,White,05/2022,0,0,0.25,
Census Tract,41039000300,White,06/2022,0,0,0,
Census Tract,41039000300,White,07/2022,0,1,0.75,
Census Tract,41039000300,White,08/2022,0,0.5,0,
Census Tract,41039000300,White,09/2022,0,0,1,
Census Tract,41039000300,White,10/2022,0,0.5,0,
Census Tract,41039000300,White,11/2022,0,0,0.25,
Census Tract,41039000300,White,12/2022,1,0.5,0,
Census Tract,41039000300,White,01/2023,1,0.5,0,
Census Tract,41039000300,White,02/2023,0,0.5,0,
Census Tract,41039000300,White,03/2023,0,0,0.25,
Census Tract,41039000300,White,04/2023,1,0.5,0.5,
Census Tract,41039000300,White,05/2023,0,0,0.25,
Census Tract,41039000300,White,06/2023,0,0,0,
Census Tract,41039000300,White,07/2023,0,1,0.75,
Census Tract,41039000300,White,08/2023,0,0.5,0,
Census Tract,41039000300,White,09/2023,0,0,1,
Census Tract,41039000300,White,10/2023,0,0.5,0,
Census Tract,41039000300,White,11/2023,0,0,0.25,
Census Tract,41039000300,White,12/2023,0,0.5,0,
Census Tract,41039000300,White,01/2024,0,0.5,0,
Census Tract,41039000300,White,02/2024,1,0.5,0,
Census Tract,41039000300,White,03/2024,0,0,0.25,
Census Tract,41039000300,White,04/2024,0,0.5,0.5,
Census Tract,41039000300,White,05/2024,0,0,0.25,
Census Tract,41039000300,White,06/2024,0,0,0,
Census Tract,41039000300,White,07/2024,2,1,0.75,
Census Tract,41039000300,White,08/2024,1,0.5,0,
Census Tract,41039000300,White,09/2024,0,0,1,
Census Tract,41039000300,White,10/2024,1,0.5,0,
Census Tract,41039000300,White,11/2024,0,0,0.25,
Census Tract,41039000300,White,12/2024,1,0.5,0,
Census Tract,41039000300,White,01/2025,0,0.5,0,
Census Tract,41039000300,White,02/2025,0,0.5,0,
Census Tract,41039000300,White,03/2025,1,0,0.25,
Census Tract,41039000300,White,04/2025,0,0.5,0.5,
Census Tract,41039000300,White,05/2025,0,0,0.25,
Census Tract,41039000300,White,06/2025,0,0,0,
Census Tract,41039000300,White,07/2025,0,1,0.75,
Census Tract,41039000300,White,08/2025,0,0.5,0,
Census Tract,41039000300,White,09/2025,0,0,1,
Census Tract,41039000300,White,10/2025,0,0.5,0,
Census Tract,41039000300,White,11/2025,0,0,0.25,
Census Tract,41039000300,White,12/2025,0,0.5,0,
Census Tract,41039000300,White,01/2026,0,0.5,0,
Census Tract,41039000300,White,02/2026,0,0.5,0,
Census Tract,41039000300,White,03/2026,1,0,0.25,
Census Tract,41039000300,White,04/2026,1,0.5,0.5,
Census Tract,41039000300,White,05/2026,0,0,0.25,
Census Tract,41039000300,White,06/2026,0,0,0,2026-06-06
Census Tract,41039000402,White,01/2020,0,0,0,
Census Tract,41039000402,White,02/2020,1,0.5,0.25,
Census Tract,41039000402,White,03/2020,0,0,0.25,
Census Tract,41039000402,White,04/2020,0,0.5,0.75,
Census Tract,41039000402,White,05/2020,0,1.5,0.5,
Census Tract,41039000402,White,06/2020,0,0.5,0.5,
Census Tract,41039000402,White,07/2020,0,0.5,0,
Census Tract,41039000402,White,08/2020,0,1,0.75,
Census Tract,41039000402,White,09/2020,0,0,0,
Census Tract,41039000402,White,10/2020,1,0,0,
Census Tract,41039000402,White,11/2020,0,0.5,0.25,
Census Tract,41039000402,White,12/2020,0,0.5,0.5,
Census Tract,41039000402,White,01/2021,1,0,0,
Census Tract,41039000402,White,02/2021,0,0.5,0.25,
Census Tract,41039000402,White,03/2021,0,0,0.25,
Census Tract,41039000402,White,04/2021,0,0.5,0.75,
Census Tract,41039000402,White,05/2021,0,1.5,0.5,
Census Tract,41039000402,White,06/2021,0,0.5,0.5,
Census Tract,41039000402,White,07/2021,0,0.5,0,
Census Tract,41039000402,White,08/2021,0,1,0.75,
Census Tract,41039000402,White,09/2021,1,0,0,
Census Tract,41039000402,White,10/2021,1,0,0,
Census Tract,41039000402,White,11/2021,1,0.5,0.25,
Census Tract,41039000402,White,12/2021,1,0.5,0.5,
Census Tract,41039000402,White,01/2022,1,0,0,
Census Tract,41039000402,White,02/2022,0,0.5,0.25,
Census Tract,41039000402,White,03/2022,0,0,0.25,
Census Tract,41039000402,White,04/2022,0,0.5,0.75,
Census Tract,41039000402,White,05/2022,0,1.5,0.5,
Census Tract,41039000402,White,06/2022,0,0.5,0.5,
Census Tract,41039000402,White,07/2022,0,0.5,0,
Census Tract,41039000402,White,08/2022,0,1,0.75,
Census Tract,41039000402,White,09/2022,0,0,0,
Census Tract,41039000402,White,10/2022,0,0,0,
Census Tract,41039000402,White,11/2022,0,0.5,0.25,
Census Tract,41039000402,White,12/2022,1,0.5,0.5,
Census Tract,41039000402,White,01/2023,0,0,0,
Census Tract,41039000402,White,02/2023,0,0.5,0.25,
Census Tract,41039000402,White,03/2023,0,0,0.25,
Census Tract,41039000402,White,04/2023,0,0.5,0.75,
Census Tract,41039000402,White,05/2023,0,1.5,0.5,
Census Tract,41039000402,White,06/2023,0,0.5,0.5,
Census Tract,41039000402,White,07/2023,0,0.5,0,
Census Tract,41039000402,White,08/2023,1,1,0.75,
Census Tract,41039000402,White,09/2023,0,0,0,
Census Tract,41039000402,White,10/2023,0,0,0,
Census Tract,41039000402,White,11/2023,0,0.5,0.25,
Census Tract,41039000402,White,12/2023,0,0.5,0.5,
Census Tract,41039000402,White,01/2024,0,0,0,
Census Tract,41039000402,White,02/2024,1,0.5,0.25,
Census Tract,41039000402,White,03/2024,0,0,0.25,
Census Tract,41039000402,White,04/2024,1,0.5,0.75,
Census Tract,41039000402,White,05/2024,3,1.5,0.5,
Census Tract,41039000402,White,06/2024,1,0.5,0.5,
Census Tract,41039000402,White,07/2024,1,0.5,0,
Census Tract,41039000402,White,08/2024,1,1,0.75,
Census Tract,41039000402,White,09/2024,0,0,0,
Census Tract,41039000402,White,10/2024,0,0,0,
Census Tract,41039000402,White,11/2024,1,0.5,0.25,
Census Tract,41039000402,White,12/2024,1,0.5,0.5,
Census Tract,41039000402,White,01/2025,0,0,0,
Census Tract,41039000402,White,02/2025,1,0.5,0.25,
Census Tract,41039000402,White,03/2025,0,0,0.25,
Census Tract,41039000402,White,04/2025,1,0.5,0.75,
Census Tract,41039000402,White,05/2025,1,1.5,0.5,
Census Tract,41039000402,White,06/2025,0,0.5,0.5,
Census Tract,41039000402,White,07/2025,1,0.5,0,
Census Tract,41039000402,White,08/2025,2,1,0.75,
Census Tract,41039000402,White,09/2025,1,0,0,
Census Tract,41039000402,White,10/2025,3,0,0,
Census Tract,41039000402,White,11/2025,2,0.5,0.25,
Census Tract,41039000402,White,12/2025,1,0.5,0.5,
Census Tract,41039000402,White,01/2026,1,0,0,
Census Tract,41039000402,White,02/2026,1,0.5,0.25,
Census Tract,41039000402,White,03/2026,1,0,0.25,
Census Tract,41039000402,White,04/2026,1,0.5,0.75,
Census Tract,41039000402,White,05/2026,3,1.5,0.5,
Census Tract,41039000402,White,06/2026,0,0,0.25,2026-06-06
Census Tract,41039000403,White,01/2020,2,3.5,2,
Census Tract,41039000403,White,02/2020,0,3.5,1.75,
Census Tract,41039000403,White,03/2020,0,4,1.75,
Census Tract,41039000403,White,04/2020,0,4,4,
Census Tract,41039000403,White,05/2020,0,4,2.25,
Census Tract,41039000403,White,06/2020,1,2.5,3.5,
Census Tract,41039000403,White,07/2020,0,4.5,2.5,
Census Tract,41039000403,White,08/2020,0,7,2,
Census Tract,41039000403,White,09/2020,0,2.5,1.5,
Census Tract,41039000403,White,10/2020,1,2.5,2,
Census Tract,41039000403,White,11/2020,0,3.5,2.25,
Census Tract,41039000403,White,12/2020,0,4,1,
Census Tract,41039000403,White,01/2021,0,3.5,2,
Census Tract,41039000403,White,02/2021,1,3.5,1.75,
Census Tract,41039000403,White,03/2021,2,4,1.75,
Census Tract,41039000403,White,04/2021,0,4,4,
Census Tract,41039000403,White,05/2021,0,4,2.25,
Census Tract,41039000403,White,06/2021,1,2.5,3.5,
Census Tract,41039000403,White,07/2021,0,4.5,2.5,
Census Tract,41039000403,White,08/2021,2,7,2,
Census Tract,41039000403,White,09/2021,1,2.5,1.5,
Census Tract,41039000403,White,10/2021,1,2.5,2,
Census Tract,41039000403,White,11/2021,0,3.5,2.25,
Census Tract,41039000403,White,12/2021,1,4,1,
Census Tract,41039000403,White,01/2022,3,3.5,2,
Census Tract,41039000403,White,02/2022,0,3.5,1.75,
Census Tract,41039000403,White,03/2022,1,4,1.75,
Census Tract,41039000403,White,04/2022,2,4,4,
Census Tract,41039000403,White,05/2022,1,4,2.25,
Census Tract,41039000403,White,06/2022,3,2.5,3.5,
Census Tract,41039000403,White,07/2022,2,4.5,2.5,
Census Tract,41039000403,White,08/2022,2,7,2,
Census Tract,41039000403,White,09/2022,0,2.5,1.5,
Census Tract,41039000403,White,10/2022,4,2.5,2,
Census Tract,41039000403,White,11/2022,6,3.5,2.25,
Census Tract,41039000403,White,12/2022,5,4,1,
Census Tract,41039000403,White,01/2023,4,3.5,2,
Census Tract,41039000403,White,02/2023,6,3.5,1.75,
Census Tract,41039000403,White,03/2023,3,4,1.75,
Census Tract,41039000403,White,04/2023,2,4,4,
Census Tract,41039000403,White,05/2023,2,4,2.25,
Census Tract,41039000403,White,06/2023,2,2.5,3.5,
Census Tract,41039000403,White,07/2023,5,4.5,2.5,
Census Tract,41039000403,White,08/2023,5,7,2,
Census Tract,41039000403,White,09/2023,2,2.5,1.5,
Census Tract,41039000403,White,10/2023,2,2.5,2,
Census Tract,41039000403,White,11/2023,4,3.5,2.25,
Census Tract,41039000403,White,12/2023,6,4,1,
Census Tract,41039000403,White,01/2024,3,3.5,2,
Census Tract,41039000403,White,02/2024,1,3.5,1.75,
Census Tract,41039000403,White,03/2024,5,4,1.75,
Census Tract,41039000403,White,04/2024,6,4,4,
Census Tract,41039000403,White,05/2024,6,4,2.25,
Census Tract,41039000403,White,06/2024,3,2.5,3.5,
Census Tract,41039000403,White,07/2024,4,4.5,2.5,
Census Tract,41039000403,White,08/2024,9,7,2,
Census Tract,41039000403,White,09/2024,3,2.5,1.5,
Census Tract,41039000403,White,10/2024,3,2.5,2,
Census Tract,41039000403,White,11/2024,3,3.5,2.25,
Census Tract,41039000403,White,12/2024,2,4,1,
Census Tract,41039000403,White,01/2025,3,3.5,2,
Census Tract,41039000403,White,02/2025,4,3.5,1.75,
Census Tract,41039000403,White,03/2025,2,4,1.75,
Census Tract,41039000403,White,04/2025,3,4,4,
Census Tract,41039000403,White,05/2025,3,4,2.25,
Census Tract,41039000403,White,06/2025,3,2.5,3.5,
Census Tract,41039000403,White,07/2025,7,4.5,2.5,
Census Tract,41039000403,White,08/2025,1,7,2,
Census Tract,41039000403,White,09/2025,7,2.5,1.5,
Census Tract,41039000403,White,10/2025,5,2.5,2,
Census Tract,41039000403,White,11/2025,4,3.5,2.25,
Census Tract,41039000403,White,12/2025,4,4,1,
Census Tract,41039000403,White,01/2026,2,3.5,2,
Census Tract,41039000403,White,02/2026,5,3.5,1.75,
Census Tract,41039000403,White,03/2026,3,4,1.75,
Census Tract,41039000403,White,04/2026,3,4,4,
Census Tract,41039000403,White,05/2026,9,4,2.25,
Census Tract,41039000403,White,06/2026,1,0,0.25,2026-06-06
Census Tract,41039000404,White,01/2020,2,1,0.75,
Census Tract,41039000404,White,02/2020,0,0.5,1,
Census Tract,41039000404,White,03/2020,1,1,1.5,
Census Tract,41039000404,White,04/2020,0,0.5,0.5,
Census Tract,41039000404,White,05/2020,0,1.5,1,
Census Tract,41039000404,White,06/2020,0,3.5,0.5,
Census Tract,41039000404,White,07/2020,0,2,0.5,
Census Tract,41039000404,White,08/2020,0,2,0.5,
Census Tract,41039000404,White,09/2020,1,3,1,
Census Tract,41039000404,White,10/2020,0,0.5,1,
Census Tract,41039000404,White,11/2020,0,2,0.75,
Census Tract,41039000404,White,12/2020,0,1.5,1,
Census Tract,41039000404,White,01/2021,0,1,0.75,
Census Tract,41039000404,White,02/2021,0,0.5,1,
Census Tract,41039000404,White,03/2021,1,1,1.5,
Census Tract,41039000404,White,04/2021,0,0.5,0.5,
Census Tract,41039000404,White,05/2021,0,1.5,1,
Census Tract,41039000404,White,06/2021,0,3.5,0.5,
Census Tract,41039000404,White,07/2021,0,2,0.5,
Census Tract,41039000404,White,08/2021,0,2,0.5,
Census Tract,41039000404,White,09/2021,0,3,1,
Census Tract,41039000404,White,10/2021,0,0.5,1,
Census Tract,41039000404,White,11/2021,0,2,0.75,
Census Tract,41039000404,White,12/2021,0,1.5,1,
Census Tract,41039000404,White,01/2022,0,1,0.75,
Census Tract,41039000404,White,02/2022,0,0.5,1,
Census Tract,41039000404,White,03/2022,0,1,1.5,
Census Tract,41039000404,White,04/2022,1,0.5,0.5,
Census Tract,41039000404,White,05/2022,0,1.5,1,
Census Tract,41039000404,White,06/2022,1,3.5,0.5,
Census Tract,41039000404,White,07/2022,0,2,0.5,
Census Tract,41039000404,White,08/2022,1,2,0.5,
Census Tract,41039000404,White,09/2022,0,3,1,
Census Tract,41039000404,White,10/2022,0,0.5,1,
Census Tract,41039000404,White,11/2022,2,2,0.75,
Census Tract,41039000404,White,12/2022,0,1.5,1,
Census Tract,41039000404,White,01/2023,2,1,0.75,
Census Tract,41039000404,White,02/2023,0,0.5,1,
Census Tract,41039000404,White,03/2023,1,1,1.5,
Census Tract,41039000404,White,04/2023,1,0.5,0.5,
Census Tract,41039000404,White,05/2023,0,1.5,1,
Census Tract,41039000404,White,06/2023,2,3.5,0.5,
Census Tract,41039000404,White,07/2023,1,2,0.5,
Census Tract,41039000404,White,08/2023,0,2,0.5,
Census Tract,41039000404,White,09/2023,4,3,1,
Census Tract,41039000404,White,10/2023,0,0.5,1,
Census Tract,41039000404,White,11/2023,1,2,0.75,
Census Tract,41039000404,White,12/2023,0,1.5,1,
Census Tract,41039000404,White,01/2024,0,1,0.75,
Census Tract,41039000404,White,02/2024,1,0.5,1,
Census Tract,41039000404,White,03/2024,1,1,1.5,
Census Tract,41039000404,White,04/2024,0,0.5,0.5,
Census Tract,41039000404,White,05/2024,3,1.5,1,
Census Tract,41039000404,White,06/2024,5,3.5,0.5,
Census Tract,41039000404,White,07/2024,3,2,0.5,
Census Tract,41039000404,White,08/2024,4,2,0.5,
Census Tract,41039000404,White,09/2024,2,3,1,
Census Tract,41039000404,White,10/2024,1,0.5,1,
Census Tract,41039000404,White,11/2024,3,2,0.75,
Census Tract,41039000404,White,12/2024,3,1.5,1,
Census Tract,41039000404,White,01/2025,1,1,0.75,
Census Tract,41039000404,White,02/2025,3,0.5,1,
Census Tract,41039000404,White,03/2025,2,1,1.5,
Census Tract,41039000404,White,04/2025,2,0.5,0.5,
Census Tract,41039000404,White,05/2025,1,1.5,1,
Census Tract,41039000404,White,06/2025,7,3.5,0.5,
Census Tract,41039000404,White,07/2025,2,2,0.5,
Census Tract,41039000404,White,08/2025,2,2,0.5,
Census Tract,41039000404,White,09/2025,4,3,1,
Census Tract,41039000404,White,10/2025,1,0.5,1,
Census Tract,41039000404,White,11/2025,2,2,0.75,
Census Tract,41039000404,White,12/2025,2,1.5,1,
Census Tract,41039000404,White,01/2026,0,1,0.75,
Census Tract,41039000404,White,02/2026,3,0.5,1,
Census Tract,41039000404,White,03/2026,1,1,1.5,
Census Tract,41039000404,White,04/2026,3,0.5,0.5,
Census Tract,41039000404,White,05/2026,4,1.5,1,
Census Tract,41039000404,White,06/2026,0,0,0,2026-06-06
Census Tract,41039000500,White,01/2020,0,0,0.5,
Census Tract,41039000500,White,02/2020,0,0.5,0,
Census Tract,41039000500,White,03/2020,1,0,0.25,
Census Tract,41039000500,White,04/2020,0,0.5,0.25,
Census Tract,41039000500,White,05/2020,1,0,0.5,
Census Tract,41039000500,White,06/2020,0,0.5,0.25,
Census Tract,41039000500,White,07/2020,0,0.5,0,
Census Tract,41039000500,White,08/2020,0,0.5,0.75,
Census Tract,41039000500,White,09/2020,0,0.5,0.25,
Census Tract,41039000500,White,10/2020,0,0.5,0.25,
Census Tract,41039000500,White,11/2020,0,0,0,
Census Tract,41039000500,White,12/2020,0,2,0.25,
Census Tract,41039000500,White,01/2021,0,0,0.5,
Census Tract,41039000500,White,02/2021,1,0.5,0,
Census Tract,41039000500,White,03/2021,0,0,0.25,
Census Tract,41039000500,White,04/2021,1,0.5,0.25,
Census Tract,41039000500,White,05/2021,0,0,0.5,
Census Tract,41039000500,White,06/2021,0,0.5,0.25,
Census Tract,41039000500,White,07/2021,0,0.5,0,
Census Tract,41039000500,White,08/2021,0,0.5,0.75,
Census Tract,41039000500,White,09/2021,0,0.5,0.25,
Census Tract,41039000500,White,10/2021,1,0.5,0.25,
Census Tract,41039000500,White,11/2021,0,0,0,
Census Tract,41039000500,White,12/2021,1,2,0.25,
Census Tract,41039000500,White,01/2022,0,0,0.5,
Census Tract,41039000500,White,02/2022,0,0.5,0,
Census Tract,41039000500,White,03/2022,0,0,0.25,
Census Tract,41039000500,White,04/2022,0,0.5,0.25,
Census Tract,41039000500,White,05/2022,0,0,0.5,
Census Tract,41039000500,White,06/2022,2,0.5,0.25,
Census Tract,41039000500,White,07/2022,0,0.5,0,
Census Tract,41039000500,White,08/2022,0,0.5,0.75,
Census Tract,41039000500,White,09/2022,0,0.5,0.25,
Census Tract,41039000500,White,10/2022,0,0.5,0.25,
Census Tract,41039000500,White,11/2022,0,0,0,
Census Tract,41039000500,White,12/2022,2,2,0.25,
Census Tract,41039000500,White,01/2023,0,0,0.5,
Census Tract,41039000500,White,02/2023,0,0.5,0,
Census Tract,41039000500,White,03/2023,0,0,0.25,
Census Tract,41039000500,White,04/2023,0,0.5,0.25,
