type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,05001480100,08/2024,0,0,0,NA
Census Tract,05001480100,09/2024,0,0,0,NA
Census Tract,05001480100,10/2024,0,0,0,NA
Census Tract,05001480100,11/2024,0,0,0,NA
Census Tract,05001480100,12/2024,0,0,0,NA
Census Tract,05001480100,01/2025,0,0,0,NA
Census Tract,05001480100,02/2025,0,0,0,NA
Census Tract,05001480100,03/2025,0,0,0,NA
Census Tract,05001480100,04/2025,0,0,0,NA
Census Tract,05001480100,05/2025,0,0,0,NA
Census Tract,05001480100,06/2025,0,0,0,NA
Census Tract,05001480100,07/2025,0,0,0,NA
Census Tract,05001480100,08/2025,0,0,0,NA
Census Tract,05001480100,09/2025,0,0,0,NA
Census Tract,05001480100,10/2025,0,0,0,NA
Census Tract,05001480100,11/2025,0,0,0,NA
Census Tract,05001480100,12/2025,0,0,0,NA
Census Tract,05001480100,01/2026,0,0,0,NA
Census Tract,05001480100,02/2026,1,0,0,NA
Census Tract,05001480100,03/2026,0,0,0,NA
Census Tract,05001480100,04/2026,0,0,0,NA
Census Tract,05001480100,05/2026,0,0,0,NA
Census Tract,05001480100,06/2026,0,0,0,NA
Census Tract,05001480100,07/2026,0,0,0,NA
Census Tract,05001480100,08/2026,0,0,0,08/08/2026
Census Tract,05001480200,01/2020,0,0,0,NA
Census Tract,05001480200,02/2020,0,0,0,NA
Census Tract,05001480200,03/2020,0,0.5,0,NA
Census Tract,05001480200,04/2020,0,0,0,NA
Census Tract,05001480200,05/2020,0,0,0,NA
Census Tract,05001480200,06/2020,0,0,0,NA
Census Tract,05001480200,07/2020,0,0,0,NA
Census Tract,05001480200,08/2020,0,0,0,NA
Census Tract,05001480200,09/2020,0,0,0,NA
Census Tract,05001480200,10/2020,0,0,0,NA
Census Tract,05001480200,11/2020,0,0,0,NA
Census Tract,05001480200,12/2020,0,0,0,NA
Census Tract,05001480200,01/2021,0,0,0,NA
Census Tract,05001480200,02/2021,0,0,0,NA
Census Tract,05001480200,03/2021,0,0.5,0,NA
Census Tract,05001480200,04/2021,0,0,0,NA
Census Tract,05001480200,05/2021,0,0,0,NA
Census Tract,05001480200,06/2021,0,0,0,NA
Census Tract,05001480200,07/2021,1,0,0,NA
Census Tract,05001480200,08/2021,1,0,0,NA
Census Tract,05001480200,09/2021,0,0,0,NA
Census Tract,05001480200,10/2021,0,0,0,NA
Census Tract,05001480200,11/2021,0,0,0,NA
Census Tract,05001480200,12/2021,0,0,0,NA
Census Tract,05001480200,01/2022,0,0,0,NA
Census Tract,05001480200,02/2022,0,0,0,NA
Census Tract,05001480200,03/2022,0,0.5,0,NA
Census Tract,05001480200,04/2022,0,0,0,NA
Census Tract,05001480200,05/2022,0,0,0,NA
Census Tract,05001480200,06/2022,0,0,0,NA
Census Tract,05001480200,07/2022,0,0,0,NA
Census Tract,05001480200,08/2022,0,0,0,NA
Census Tract,05001480200,09/2022,0,0,0,NA
Census Tract,05001480200,10/2022,0,0,0,NA
Census Tract,05001480200,11/2022,0,0,0,NA
Census Tract,05001480200,12/2022,0,0,0,NA
Census Tract,05001480200,01/2023,0,0,0,NA
Census Tract,05001480200,02/2023,0,0,0,NA
Census Tract,05001480200,03/2023,0,0.5,0,NA
Census Tract,05001480200,04/2023,0,0,0,NA
Census Tract,05001480200,05/2023,0,0,0,NA
Census Tract,05001480200,06/2023,0,0,0,NA
Census Tract,05001480200,07/2023,0,0,0,NA
Census Tract,05001480200,08/2023,0,0,0,NA
Census Tract,05001480200,09/2023,0,0,0,NA
Census Tract,05001480200,10/2023,0,0,0,NA
Census Tract,05001480200,11/2023,0,0,0,NA
Census Tract,05001480200,12/2023,0,0,0,NA
Census Tract,05001480200,01/2024,0,0,0,NA
Census Tract,05001480200,02/2024,0,0,0,NA
Census Tract,05001480200,03/2024,1,0.5,0,NA
Census Tract,05001480200,04/2024,0,0,0,NA
Census Tract,05001480200,05/2024,0,0,0,NA
Census Tract,05001480200,06/2024,0,0,0,NA
Census Tract,05001480200,07/2024,0,0,0,NA
Census Tract,05001480200,08/2024,0,0,0,NA
Census Tract,05001480200,09/2024,0,0,0,NA
Census Tract,05001480200,10/2024,0,0,0,NA
Census Tract,05001480200,11/2024,0,0,0,NA
Census Tract,05001480200,12/2024,0,0,0,NA
Census Tract,05001480200,01/2025,0,0,0,NA
Census Tract,05001480200,02/2025,0,0,0,NA
Census Tract,05001480200,03/2025,0,0.5,0,NA
Census Tract,05001480200,04/2025,0,0,0,NA
Census Tract,05001480200,05/2025,0,0,0,NA
Census Tract,05001480200,06/2025,0,0,0,NA
Census Tract,05001480200,07/2025,0,0,0,NA
Census Tract,05001480200,08/2025,0,0,0,NA
Census Tract,05001480200,09/2025,0,0,0,NA
Census Tract,05001480200,10/2025,0,0,0,NA
Census Tract,05001480200,11/2025,0,0,0,NA
Census Tract,05001480200,12/2025,0,0,0,NA
Census Tract,05001480200,01/2026,0,0,0,NA
Census Tract,05001480200,02/2026,0,0,0,NA
Census Tract,05001480200,03/2026,0,0.5,0,NA
Census Tract,05001480200,04/2026,0,0,0,NA
Census Tract,05001480200,05/2026,0,0,0,NA
Census Tract,05001480200,06/2026,0,0,0,NA
Census Tract,05001480200,07/2026,0,0,0,NA
Census Tract,05001480200,08/2026,0,0,0,08/08/2026
Census Tract,05001480300,01/2020,0,0.5,0,NA
Census Tract,05001480300,02/2020,0,0,0,NA
Census Tract,05001480300,03/2020,0,0.5,0,NA
Census Tract,05001480300,04/2020,0,0,0,NA
Census Tract,05001480300,05/2020,0,1,0,NA
Census Tract,05001480300,06/2020,0,0.5,0,NA
Census Tract,05001480300,07/2020,0,0,0,NA
Census Tract,05001480300,08/2020,0,0.5,0,NA
Census Tract,05001480300,09/2020,0,0.5,0,NA
Census Tract,05001480300,10/2020,0,0,0,NA
Census Tract,05001480300,11/2020,0,0.5,0,NA
Census Tract,05001480300,12/2020,0,0,0,NA
Census Tract,05001480300,01/2021,0,0.5,0,NA
Census Tract,05001480300,02/2021,0,0,0,NA
Census Tract,05001480300,03/2021,0,0.5,0,NA
Census Tract,05001480300,04/2021,0,0,0,NA
Census Tract,05001480300,05/2021,0,1,0,NA
Census Tract,05001480300,06/2021,0,0.5,0,NA
Census Tract,05001480300,07/2021,1,0,0,NA
Census Tract,05001480300,08/2021,1,0.5,0,NA
Census Tract,05001480300,09/2021,2,0.5,0,NA
Census Tract,05001480300,10/2021,1,0,0,NA
Census Tract,05001480300,11/2021,0,0.5,0,NA
Census Tract,05001480300,12/2021,0,0,0,NA
Census Tract,05001480300,01/2022,0,0.5,0,NA
Census Tract,05001480300,02/2022,0,0,0,NA
Census Tract,05001480300,03/2022,1,0.5,0,NA
Census Tract,05001480300,04/2022,0,0,0,NA
Census Tract,05001480300,05/2022,0,1,0,NA
Census Tract,05001480300,06/2022,1,0.5,0,NA
Census Tract,05001480300,07/2022,0,0,0,NA
Census Tract,05001480300,08/2022,0,0.5,0,NA
Census Tract,05001480300,09/2022,1,0.5,0,NA
Census Tract,05001480300,10/2022,0,0,0,NA
Census Tract,05001480300,11/2022,0,0.5,0,NA
Census Tract,05001480300,12/2022,1,0,0,NA
Census Tract,05001480300,01/2023,1,0.5,0,NA
Census Tract,05001480300,02/2023,0,0,0,NA
Census Tract,05001480300,03/2023,1,0.5,0,NA
Census Tract,05001480300,04/2023,0,0,0,NA
Census Tract,05001480300,05/2023,1,1,0,NA
Census Tract,05001480300,06/2023,0,0.5,0,NA
Census Tract,05001480300,07/2023,0,0,0,NA
Census Tract,05001480300,08/2023,1,0.5,0,NA
Census Tract,05001480300,09/2023,1,0.5,0,NA
Census Tract,05001480300,10/2023,0,0,0,NA
Census Tract,05001480300,11/2023,0,0.5,0,NA
Census Tract,05001480300,12/2023,0,0,0,NA
Census Tract,05001480300,01/2024,0,0.5,0,NA
Census Tract,05001480300,02/2024,0,0,0,NA
Census Tract,05001480300,03/2024,0,0.5,0,NA
Census Tract,05001480300,04/2024,0,0,0,NA
Census Tract,05001480300,05/2024,1,1,0,NA
Census Tract,05001480300,06/2024,1,0.5,0,NA
Census Tract,05001480300,07/2024,0,0,0,NA
Census Tract,05001480300,08/2024,0,0.5,0,NA
Census Tract,05001480300,09/2024,0,0.5,0,NA
Census Tract,05001480300,10/2024,0,0,0,NA
Census Tract,05001480300,11/2024,1,0.5,0,NA
Census Tract,05001480300,12/2024,0,0,0,NA
Census Tract,05001480300,01/2025,0,0.5,0,NA
Census Tract,05001480300,02/2025,0,0,0,NA
Census Tract,05001480300,03/2025,0,0.5,0,NA
Census Tract,05001480300,04/2025,1,0,0,NA
Census Tract,05001480300,05/2025,0,1,0,NA
Census Tract,05001480300,06/2025,0,0.5,0,NA
Census Tract,05001480300,07/2025,0,0,0,NA
Census Tract,05001480300,08/2025,1,0.5,0,NA
Census Tract,05001480300,09/2025,1,0.5,0,NA
Census Tract,05001480300,10/2025,1,0,0,NA
Census Tract,05001480300,11/2025,0,0.5,0,NA
Census Tract,05001480300,12/2025,2,0,0,NA
Census Tract,05001480300,01/2026,1,0.5,0,NA
Census Tract,05001480300,02/2026,0,0,0,NA
Census Tract,05001480300,03/2026,0,0.5,0,NA
Census Tract,05001480300,04/2026,0,0,0,NA
Census Tract,05001480300,05/2026,0,1,0,NA
Census Tract,05001480300,06/2026,2,0.5,0,NA
Census Tract,05001480300,07/2026,0,0,0,NA
Census Tract,05001480300,08/2026,0,0.5,0,08/08/2026
Census Tract,05001480400,01/2020,0,0,0,NA
Census Tract,05001480400,02/2020,0,0.5,0,NA
Census Tract,05001480400,03/2020,0,0,0,NA
Census Tract,05001480400,04/2020,0,0,0,NA
Census Tract,05001480400,05/2020,0,0,0,NA
Census Tract,05001480400,06/2020,0,1,0,NA
Census Tract,05001480400,07/2020,2,1,0,NA
Census Tract,05001480400,08/2020,0,3.5,0,NA
Census Tract,05001480400,09/2020,0,0.5,0,NA
Census Tract,05001480400,10/2020,0,0,0,NA
Census Tract,05001480400,11/2020,0,0.5,0,NA
Census Tract,05001480400,12/2020,1,1,0,NA
Census Tract,05001480400,01/2021,0,0,0,NA
Census Tract,05001480400,02/2021,0,0.5,0,NA
Census Tract,05001480400,03/2021,1,0,0,NA
Census Tract,05001480400,04/2021,0,0,0,NA
Census Tract,05001480400,05/2021,1,0,0,NA
Census Tract,05001480400,06/2021,0,1,0,NA
Census Tract,05001480400,07/2021,1,1,0,NA
Census Tract,05001480400,08/2021,1,3.5,0,NA
Census Tract,05001480400,09/2021,0,0.5,0,NA
Census Tract,05001480400,10/2021,2,0,0,NA
Census Tract,05001480400,11/2021,0,0.5,0,NA
Census Tract,05001480400,12/2021,0,1,0,NA
Census Tract,05001480400,01/2022,0,0,0,NA
Census Tract,05001480400,02/2022,0,0.5,0,NA
Census Tract,05001480400,03/2022,1,0,0,NA
Census Tract,05001480400,04/2022,1,0,0,NA
Census Tract,05001480400,05/2022,0,0,0,NA
Census Tract,05001480400,06/2022,1,1,0,NA
Census Tract,05001480400,07/2022,1,1,0,NA
Census Tract,05001480400,08/2022,0,3.5,0,NA
Census Tract,05001480400,09/2022,3,0.5,0,NA
Census Tract,05001480400,10/2022,0,0,0,NA
Census Tract,05001480400,11/2022,0,0.5,0,NA
Census Tract,05001480400,12/2022,0,1,0,NA
Census Tract,05001480400,01/2023,0,0,0,NA
Census Tract,05001480400,02/2023,0,0.5,0,NA
Census Tract,05001480400,03/2023,0,0,0,NA
Census Tract,05001480400,04/2023,0,0,0,NA
Census Tract,05001480400,05/2023,0,0,0,NA
Census Tract,05001480400,06/2023,1,1,0,NA
Census Tract,05001480400,07/2023,1,1,0,NA
Census Tract,05001480400,08/2023,5,3.5,0,NA
Census Tract,05001480400,09/2023,0,0.5,0,NA
Census Tract,05001480400,10/2023,0,0,0,NA
Census Tract,05001480400,11/2023,0,0.5,0,NA
Census Tract,05001480400,12/2023,2,1,0,NA
Census Tract,05001480400,01/2024,0,0,0,NA
Census Tract,05001480400,02/2024,1,0.5,0,NA
Census Tract,05001480400,03/2024,0,0,0,NA
Census Tract,05001480400,04/2024,0,0,0,NA
Census Tract,05001480400,05/2024,0,0,0,NA
Census Tract,05001480400,06/2024,1,1,0,NA
Census Tract,05001480400,07/2024,1,1,0,NA
Census Tract,05001480400,08/2024,2,3.5,0,NA
Census Tract,05001480400,09/2024,1,0.5,0,NA
Census Tract,05001480400,10/2024,0,0,0,NA
Census Tract,05001480400,11/2024,1,0.5,0,NA
Census Tract,05001480400,12/2024,0,1,0,NA
Census Tract,05001480400,01/2025,0,0,0,NA
Census Tract,05001480400,02/2025,0,0.5,0,NA
Census Tract,05001480400,03/2025,0,0,0,NA
Census Tract,05001480400,04/2025,0,0,0,NA
Census Tract,05001480400,05/2025,3,0,0,NA
Census Tract,05001480400,06/2025,0,1,0,NA
Census Tract,05001480400,07/2025,0,1,0,NA
Census Tract,05001480400,08/2025,1,3.5,0,NA
Census Tract,05001480400,09/2025,2,0.5,0,NA
Census Tract,05001480400,10/2025,1,0,0,NA
Census Tract,05001480400,11/2025,1,0.5,0,NA
Census Tract,05001480400,12/2025,1,1,0,NA
Census Tract,05001480400,01/2026,2,0,0,NA
Census Tract,05001480400,02/2026,0,0.5,0,NA
Census Tract,05001480400,03/2026,0,0,0,NA
Census Tract,05001480400,04/2026,0,0,0,NA
Census Tract,05001480400,05/2026,0,0,0,NA
Census Tract,05001480400,06/2026,0,1,0,NA
Census Tract,05001480400,07/2026,1,1,0,NA
Census Tract,05001480400,08/2026,0,1,0,08/08/2026
Census Tract,05001480500,01/2020,0,0,0,NA
Census Tract,05001480500,02/2020,0,0.5,0,NA
Census Tract,05001480500,03/2020,0,0,0,NA
Census Tract,05001480500,04/2020,0,0,0,NA
Census Tract,05001480500,05/2020,0,0.5,0,NA
Census Tract,05001480500,06/2020,0,0,0,NA
Census Tract,05001480500,07/2020,0,0.5,0.5,NA
Census Tract,05001480500,08/2020,0,0,0,NA
Census Tract,05001480500,09/2020,0,1,0,NA
Census Tract,05001480500,10/2020,0,1,0,NA
Census Tract,05001480500,11/2020,0,0,0,NA
Census Tract,05001480500,12/2020,0,0,0,NA
Census Tract,05001480500,01/2021,0,0,0,NA
Census Tract,05001480500,02/2021,0,0.5,0,NA
Census Tract,05001480500,03/2021,0,0,0,NA
Census Tract,05001480500,04/2021,0,0,0,NA
Census Tract,05001480500,05/2021,1,0.5,0,NA
Census Tract,05001480500,06/2021,1,0,0,NA
Census Tract,05001480500,07/2021,1,0.5,0.5,NA
Census Tract,05001480500,08/2021,0,0,0,NA
Census Tract,05001480500,09/2021,0,1,0,NA
Census Tract,05001480500,10/2021,0,1,0,NA
Census Tract,05001480500,11/2021,0,0,0,NA
Census Tract,05001480500,12/2021,1,0,0,NA
Census Tract,05001480500,01/2022,0,0,0,NA
Census Tract,05001480500,02/2022,0,0.5,0,NA
Census Tract,05001480500,03/2022,0,0,0,NA
Census Tract,05001480500,04/2022,0,0,0,NA
Census Tract,05001480500,05/2022,0,0.5,0,NA
Census Tract,05001480500,06/2022,0,0,0,NA
Census Tract,05001480500,07/2022,1,0.5,0.5,NA
Census Tract,05001480500,08/2022,0,0,0,NA
Census Tract,05001480500,09/2022,0,1,0,NA
Census Tract,05001480500,10/2022,1,1,0,NA
Census Tract,05001480500,11/2022,0,0,0,NA
Census Tract,05001480500,12/2022,0,0,0,NA
Census Tract,05001480500,01/2023,0,0,0,NA
Census Tract,05001480500,02/2023,1,0.5,0,NA
Census Tract,05001480500,03/2023,0,0,0,NA
Census Tract,05001480500,04/2023,0,0,0,NA
Census Tract,05001480500,05/2023,0,0.5,0,NA
Census Tract,05001480500,06/2023,0,0,0,NA
Census Tract,05001480500,07/2023,1,0.5,0.5,NA
Census Tract,05001480500,08/2023,0,0,0,NA
Census Tract,05001480500,09/2023,1,1,0,NA
Census Tract,05001480500,10/2023,2,1,0,NA
Census Tract,05001480500,11/2023,0,0,0,NA
Census Tract,05001480500,12/2023,0,0,0,NA
Census Tract,05001480500,01/2024,0,0,0,NA
Census Tract,05001480500,02/2024,0,0.5,0,NA
Census Tract,05001480500,03/2024,0,0,0,NA
Census Tract,05001480500,04/2024,0,0,0,NA
Census Tract,05001480500,05/2024,1,0.5,0,NA
Census Tract,05001480500,06/2024,0,0,0,NA
Census Tract,05001480500,07/2024,0,0.5,0.5,NA
Census Tract,05001480500,08/2024,0,0,0,NA
Census Tract,05001480500,09/2024,1,1,0,NA
Census Tract,05001480500,10/2024,0,1,0,NA
Census Tract,05001480500,11/2024,0,0,0,NA
Census Tract,05001480500,12/2024,0,0,0,NA
Census Tract,05001480500,01/2025,2,0,0,NA
Census Tract,05001480500,02/2025,1,0.5,0,NA
Census Tract,05001480500,03/2025,1,0,0,NA
Census Tract,05001480500,04/2025,0,0,0,NA
Census Tract,05001480500,05/2025,0,0.5,0,NA
Census Tract,05001480500,06/2025,0,0,0,NA
Census Tract,05001480500,07/2025,0,0.5,0.5,NA
Census Tract,05001480500,08/2025,0,0,0,NA
Census Tract,05001480500,09/2025,0,1,0,NA
Census Tract,05001480500,10/2025,0,1,0,NA
Census Tract,05001480500,11/2025,0,0,0,NA
Census Tract,05001480500,12/2025,1,0,0,NA
Census Tract,05001480500,01/2026,0,0,0,NA
Census Tract,05001480500,02/2026,1,0.5,0,NA
Census Tract,05001480500,03/2026,0,0,0,NA
Census Tract,05001480500,04/2026,0,0,0,NA
Census Tract,05001480500,05/2026,1,0.5,0,NA
Census Tract,05001480500,06/2026,0,0,0,NA
Census Tract,05001480500,07/2026,0,0.5,0.5,NA
Census Tract,05001480500,08/2026,0,0,0,08/08/2026
Census Tract,05001480600,01/2020,0,0,0,NA
Census Tract,05001480600,02/2020,0,0,0,NA
Census Tract,05001480600,03/2020,0,0.5,0,NA
Census Tract,05001480600,04/2020,0,0,0,NA
Census Tract,05001480600,05/2020,0,0,0,NA
Census Tract,05001480600,06/2020,0,0,0,NA
Census Tract,05001480600,07/2020,0,0,0,NA
Census Tract,05001480600,08/2020,0,0,0,NA
Census Tract,05001480600,09/2020,0,0,0,NA
Census Tract,05001480600,10/2020,0,0.5,0,NA
Census Tract,05001480600,11/2020,0,0,0,NA
Census Tract,05001480600,12/2020,0,0,0.5,NA
Census Tract,05001480600,01/2021,0,0,0,NA
Census Tract,05001480600,02/2021,1,0,0,NA
Census Tract,05001480600,03/2021,0,0.5,0,NA
Census Tract,05001480600,04/2021,0,0,0,NA
Census Tract,05001480600,05/2021,0,0,0,NA
Census Tract,05001480600,06/2021,0,0,0,NA
Census Tract,05001480600,07/2021,0,0,0,NA
Census Tract,05001480600,08/2021,0,0,0,NA
Census Tract,05001480600,09/2021,0,0,0,NA
Census Tract,05001480600,10/2021,0,0.5,0,NA
Census Tract,05001480600,11/2021,0,0,0,NA
Census Tract,05001480600,12/2021,0,0,0.5,NA
Census Tract,05001480600,01/2022,0,0,0,NA
Census Tract,05001480600,02/2022,0,0,0,NA
Census Tract,05001480600,03/2022,0,0.5,0,NA
Census Tract,05001480600,04/2022,0,0,0,NA
Census Tract,05001480600,05/2022,0,0,0,NA
Census Tract,05001480600,06/2022,0,0,0,NA
Census Tract,05001480600,07/2022,0,0,0,NA
Census Tract,05001480600,08/2022,0,0,0,NA
Census Tract,05001480600,09/2022,1,0,0,NA
Census Tract,05001480600,10/2022,0,0.5,0,NA
Census Tract,05001480600,11/2022,0,0,0,NA
Census Tract,05001480600,12/2022,0,0,0.5,NA
Census Tract,05001480600,01/2023,0,0,0,NA
Census Tract,05001480600,02/2023,0,0,0,NA
Census Tract,05001480600,03/2023,0,0.5,0,NA
Census Tract,05001480600,04/2023,0,0,0,NA
Census Tract,05001480600,05/2023,0,0,0,NA
Census Tract,05001480600,06/2023,0,0,0,NA
Census Tract,05001480600,07/2023,0,0,0,NA
Census Tract,05001480600,08/2023,0,0,0,NA
Census Tract,05001480600,09/2023,0,0,0,NA
Census Tract,05001480600,10/2023,0,0.5,0,NA
Census Tract,05001480600,11/2023,0,0,0,NA
Census Tract,05001480600,12/2023,0,0,0.5,NA
Census Tract,05001480600,01/2024,0,0,0,NA
Census Tract,05001480600,02/2024,0,0,0,NA
Census Tract,05001480600,03/2024,1,0.5,0,NA
Census Tract,05001480600,04/2024,0,0,0,NA
Census Tract,05001480600,05/2024,0,0,0,NA
Census Tract,05001480600,06/2024,0,0,0,NA
Census Tract,05001480600,07/2024,0,0,0,NA
Census Tract,05001480600,08/2024,0,0,0,NA
Census Tract,05001480600,09/2024,0,0,0,NA
Census Tract,05001480600,10/2024,1,0.5,0,NA
Census Tract,05001480600,11/2024,0,0,0,NA
Census Tract,05001480600,12/2024,0,0,0.5,NA
Census Tract,05001480600,01/2025,0,0,0,NA
Census Tract,05001480600,02/2025,0,0,0,NA
Census Tract,05001480600,03/2025,0,0.5,0,NA
Census Tract,05001480600,04/2025,0,0,0,NA
Census Tract,05001480600,05/2025,0,0,0,NA
Census Tract,05001480600,06/2025,0,0,0,NA
Census Tract,05001480600,07/2025,0,0,0,NA
Census Tract,05001480600,08/2025,0,0,0,NA
Census Tract,05001480600,09/2025,0,0,0,NA
Census Tract,05001480600,10/2025,0,0.5,0,NA
Census Tract,05001480600,11/2025,0,0,0,NA
Census Tract,05001480600,12/2025,0,0,0.5,NA
Census Tract,05001480600,01/2026,0,0,0,NA
Census Tract,05001480600,02/2026,0,0,0,NA
Census Tract,05001480600,03/2026,0,0.5,0,NA
Census Tract,05001480600,04/2026,0,0,0,NA
Census Tract,05001480600,05/2026,0,0,0,NA
Census Tract,05001480600,06/2026,1,0,0,NA
Census Tract,05001480600,07/2026,0,0,0,NA
Census Tract,05001480600,08/2026,0,0,0,08/08/2026
Census Tract,05001480700,01/2020,0,0,0,NA
Census Tract,05001480700,02/2020,0,0,0,NA
Census Tract,05001480700,03/2020,0,1,0,NA
Census Tract,05001480700,04/2020,0,0.5,0,NA
Census Tract,05001480700,05/2020,0,0,0,NA
Census Tract,05001480700,06/2020,0,0,0,NA
Census Tract,05001480700,07/2020,0,0,0,NA
Census Tract,05001480700,08/2020,0,0,0,NA
Census Tract,05001480700,09/2020,0,0,0,NA
Census Tract,05001480700,10/2020,0,0,0,NA
Census Tract,05001480700,11/2020,0,0,0,NA
Census Tract,05001480700,12/2020,0,0,0,NA
Census Tract,05001480700,01/2021,0,0,0,NA
Census Tract,05001480700,02/2021,0,0,0,NA
Census Tract,05001480700,03/2021,0,1,0,NA
Census Tract,05001480700,04/2021,0,0.5,0,NA
Census Tract,05001480700,05/2021,0,0,0,NA
Census Tract,05001480700,06/2021,0,0,0,NA
Census Tract,05001480700,07/2021,0,0,0,NA
Census Tract,05001480700,08/2021,0,0,0,NA
Census Tract,05001480700,09/2021,0,0,0,NA
Census Tract,05001480700,10/2021,0,0,0,NA
Census Tract,05001480700,11/2021,0,0,0,NA
Census Tract,05001480700,12/2021,0,0,0,NA
Census Tract,05001480700,01/2022,0,0,0,NA
Census Tract,05001480700,02/2022,0,0,0,NA
Census Tract,05001480700,03/2022,0,1,0,NA
Census Tract,05001480700,04/2022,0,0.5,0,NA
Census Tract,05001480700,05/2022,0,0,0,NA
Census Tract,05001480700,06/2022,0,0,0,NA
Census Tract,05001480700,07/2022,0,0,0,NA
Census Tract,05001480700,08/2022,0,0,0,NA
Census Tract,05001480700,09/2022,0,0,0,NA
Census Tract,05001480700,10/2022,0,0,0,NA
Census Tract,05001480700,11/2022,0,0,0,NA
Census Tract,05001480700,12/2022,0,0,0,NA
Census Tract,05001480700,01/2023,0,0,0,NA
Census Tract,05001480700,02/2023,0,0,0,NA
Census Tract,05001480700,03/2023,1,1,0,NA
Census Tract,05001480700,04/2023,0,0.5,0,NA
Census Tract,05001480700,05/2023,0,0,0,NA
Census Tract,05001480700,06/2023,0,0,0,NA
Census Tract,05001480700,07/2023,0,0,0,NA
Census Tract,05001480700,08/2023,0,0,0,NA
Census Tract,05001480700,09/2023,0,0,0,NA
Census Tract,05001480700,10/2023,0,0,0,NA
Census Tract,05001480700,11/2023,0,0,0,NA
Census Tract,05001480700,12/2023,0,0,0,NA
Census Tract,05001480700,01/2024,0,0,0,NA
Census Tract,05001480700,02/2024,0,0,0,NA
Census Tract,05001480700,03/2024,1,1,0,NA
Census Tract,05001480700,04/2024,1,0.5,0,NA
Census Tract,05001480700,05/2024,0,0,0,NA
Census Tract,05001480700,06/2024,0,0,0,NA
Census Tract,05001480700,07/2024,0,0,0,NA
Census Tract,05001480700,08/2024,0,0,0,NA
Census Tract,05001480700,09/2024,0,0,0,NA
Census Tract,05001480700,10/2024,0,0,0,NA
Census Tract,05001480700,11/2024,0,0,0,NA
Census Tract,05001480700,12/2024,0,0,0,NA
Census Tract,05001480700,01/2025,0,0,0,NA
Census Tract,05001480700,02/2025,0,0,0,NA
Census Tract,05001480700,03/2025,0,1,0,NA
Census Tract,05001480700,04/2025,0,0.5,0,NA
Census Tract,05001480700,05/2025,0,0,0,NA
